goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	20.0	20.0	20.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data														0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.66667	16.66667	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	10.0	3.125	3.125	3.125	3.125	6.06061	11.76471	11.76471	11.76471	11.76471	11.76471	11.76471	11.76471	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	46.66667	46.66667	46.66667	39.28571	62.5	62.5	51.47059	53.62319	52.85714	52.85714	64.77273	65.51724	65.51724	65.51724	63.21839	60.71429	60.71429	61.79775	64.35644	63.36634	76.31579	73.55372	78.18182	75.21368	74.78261	76.72414	80.46875	80.46875	80.46875	80.46875	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	14.28571	14.28571	14.28571	17.3913	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	69.44444	72.22222	72.22222	72.22222	70.27027	70.27027	56.52174	56.52174	56.52174	63.04348	63.04348	63.04348	64.0	58.0	58.0	58.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data				71.42857	71.42857	71.42857	71.42857	71.42857	71.42857	88.88889	88.88889	88.88889	88.88889	88.88889	69.23077	69.23077	69.23077	69.23077	45.45455	45.45455	45.45455	45.45455	62.96296	62.96296	62.96296	62.96296	60.71429	60.71429	60.71429	60.71429	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	10.0	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	38.88889	33.33333	31.25	31.25	58.33333	57.69231	57.69231	57.69231	53.84615	57.69231	57.69231	57.69231	59.25926	62.96296	59.25926	59.25926	59.25926	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	22.22222	21.42857	21.42857	21.21212	21.21212	21.21212	21.21212	21.21212	20.0	17.14286	17.14286	16.66667	16.66667	16.66667	0.0	0.0	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	100.0	100.0	100.0	100.0	60.0	60.0	60.0	60.0	60.0	20.0	20.0	50.0	50.0	20.45455	24.44444	30.61224	40.35088	40.35088	38.98305	40.67797	40.67797	40.67797	40.67797	41.66667	42.62295	44.2623	45.90164	46.03175	46.03175	46.03175	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data			0.0	0.0	0.0	0.0	0.0	6.66667	5.55556	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	1.5625	1.5625	0.0	5.97015	5.97015	5.97015	5.97015	5.97015	5.88235	5.88235	5.88235	5.88235	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	45.0	67.16418	61.11111	54.54545	54.43038	55.95238	49.49495	50.87719	51.75439	54.54545	69.04762	69.40299	69.40299	69.40299	69.40299	67.64706	66.91176	65.49296	48.88889	52.35602	52.35602	50.48544	47.57282	48.79227	49.51923	51.18483	49.5283	49.5283	49.5283	49.5283	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	100.0	100.0	100.0	94.11765	94.44444	90.47619	90.47619	92.0	70.0	74.28571	77.14286	77.14286	80.0	80.4878	83.72093	83.72093	83.72093	83.72093	84.44444	85.41667	85.71429	86.27451	84.61538	84.61538	84.61538	84.90566	83.01887	83.01887	83.01887	83.01887	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	55.55556	60.0	71.42857	71.42857	57.14286	62.5	52.94118	61.11111	61.11111	66.66667	66.66667	68.42105	68.42105	68.42105	68.42105	68.42105	65.0	61.90476	60.0	57.69231	59.25926	59.25926	57.69231	57.69231	61.53846	61.53846	57.69231	57.69231	57.69231	57.69231	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.52632	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	1.5625	0.0	0.0	1.51515	7.59494	14.45783	14.45783	14.45783	14.45783	14.45783	14.45783	14.45783	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585																																										
